sentence,prep_LEMMA,sentence_PP_attached,subj_NUM,subj_GEN,subj_ZIPF,obj_NUM,obj_GEN,obj_ZIPF,embedobj_NUM,embedobj_GEN,embedobj_ZIPF,intervener_NUM,intervener_GEN,verb_LEMMA
the actresses behind the princesses admire the actor.,behind,center_embedding,pl,f,4.0,sg,m,4.5,pl,f,4.5,False,False,admires
the actresses behind the princesses admire the women.,behind,center_embedding,pl,f,4.0,pl,f,5.0,pl,f,4.5,False,False,admires
the actresses behind the princesses admire the men.,behind,center_embedding,pl,f,4.0,pl,m,5.5,pl,f,4.5,False,False,admires
the actresses behind the princesses admire the princes.,behind,center_embedding,pl,f,4.0,pl,m,4.5,pl,f,4.5,False,False,admires
the actresses behind the princesses admire the actors.,behind,center_embedding,pl,f,4.0,pl,m,4.5,pl,f,4.5,False,False,admires
the actresses behind the men see the woman.,behind,center_embedding,pl,f,4.0,sg,f,5.0,pl,m,5.5,False,True,sees
the actresses behind the men see the princess.,behind,center_embedding,pl,f,4.0,sg,f,4.5,pl,m,5.5,False,True,sees
the actresses behind the men see the prince.,behind,center_embedding,pl,f,4.0,sg,m,4.5,pl,m,5.5,False,True,sees
the actresses behind the men see the actor.,behind,center_embedding,pl,f,4.0,sg,m,4.5,pl,m,5.5,False,True,sees
the actresses behind the men see the women.,behind,center_embedding,pl,f,4.0,pl,f,5.0,pl,m,5.5,False,True,sees
the actresses behind the men see the princesses.,behind,center_embedding,pl,f,4.0,pl,f,4.5,pl,m,5.5,False,True,sees
the actresses behind the men see the princes.,behind,center_embedding,pl,f,4.0,pl,m,4.5,pl,m,5.5,False,True,sees
the actresses behind the men see the actors.,behind,center_embedding,pl,f,4.0,pl,m,4.5,pl,m,5.5,False,True,sees
the actresses behind the men admire the woman.,behind,center_embedding,pl,f,4.0,sg,f,5.0,pl,m,5.5,False,True,admires
the actresses behind the men admire the princess.,behind,center_embedding,pl,f,4.0,sg,f,4.5,pl,m,5.5,False,True,admires
the actresses behind the men admire the prince.,behind,center_embedding,pl,f,4.0,sg,m,4.5,pl,m,5.5,False,True,admires
the actresses behind the men admire the actor.,behind,center_embedding,pl,f,4.0,sg,m,4.5,pl,m,5.5,False,True,admires
the actresses behind the men admire the women.,behind,center_embedding,pl,f,4.0,pl,f,5.0,pl,m,5.5,False,True,admires
the actresses behind the men admire the princesses.,behind,center_embedding,pl,f,4.0,pl,f,4.5,pl,m,5.5,False,True,admires
the actresses behind the men admire the princes.,behind,center_embedding,pl,f,4.0,pl,m,4.5,pl,m,5.5,False,True,admires
the actresses behind the men admire the actors.,behind,center_embedding,pl,f,4.0,pl,m,4.5,pl,m,5.5,False,True,admires
the actresses behind the princes see the woman.,behind,center_embedding,pl,f,4.0,sg,f,5.0,pl,m,4.5,False,True,sees
the actresses behind the princes see the princess.,behind,center_embedding,pl,f,4.0,sg,f,4.5,pl,m,4.5,False,True,sees
the actresses behind the princes see the man.,behind,center_embedding,pl,f,4.0,sg,m,5.5,pl,m,4.5,False,True,sees
the actresses behind the princes see the actor.,behind,center_embedding,pl,f,4.0,sg,m,4.5,pl,m,4.5,False,True,sees
the actresses behind the princes see the women.,behind,center_embedding,pl,f,4.0,pl,f,5.0,pl,m,4.5,False,True,sees
the actresses behind the princes see the princesses.,behind,center_embedding,pl,f,4.0,pl,f,4.5,pl,m,4.5,False,True,sees
the actresses behind the princes see the men.,behind,center_embedding,pl,f,4.0,pl,m,5.5,pl,m,4.5,False,True,sees
the actresses behind the princes see the actors.,behind,center_embedding,pl,f,4.0,pl,m,4.5,pl,m,4.5,False,True,sees
the actresses behind the princes admire the woman.,behind,center_embedding,pl,f,4.0,sg,f,5.0,pl,m,4.5,False,True,admires
the actresses behind the princes admire the princess.,behind,center_embedding,pl,f,4.0,sg,f,4.5,pl,m,4.5,False,True,admires
the actresses behind the princes admire the man.,behind,center_embedding,pl,f,4.0,sg,m,5.5,pl,m,4.5,False,True,admires
the actresses behind the princes admire the actor.,behind,center_embedding,pl,f,4.0,sg,m,4.5,pl,m,4.5,False,True,admires
the actresses behind the princes admire the women.,behind,center_embedding,pl,f,4.0,pl,f,5.0,pl,m,4.5,False,True,admires
the actresses behind the princes admire the princesses.,behind,center_embedding,pl,f,4.0,pl,f,4.5,pl,m,4.5,False,True,admires
the actresses behind the princes admire the men.,behind,center_embedding,pl,f,4.0,pl,m,5.5,pl,m,4.5,False,True,admires
the actresses behind the princes admire the actors.,behind,center_embedding,pl,f,4.0,pl,m,4.5,pl,m,4.5,False,True,admires
the actresses behind the actors see the woman.,behind,center_embedding,pl,f,4.0,sg,f,5.0,pl,m,4.5,False,True,sees
the actresses behind the actors see the princess.,behind,center_embedding,pl,f,4.0,sg,f,4.5,pl,m,4.5,False,True,sees
the actresses behind the actors see the man.,behind,center_embedding,pl,f,4.0,sg,m,5.5,pl,m,4.5,False,True,sees
the actresses behind the actors see the prince.,behind,center_embedding,pl,f,4.0,sg,m,4.5,pl,m,4.5,False,True,sees
the actresses behind the actors see the women.,behind,center_embedding,pl,f,4.0,pl,f,5.0,pl,m,4.5,False,True,sees
the actresses behind the actors see the princesses.,behind,center_embedding,pl,f,4.0,pl,f,4.5,pl,m,4.5,False,True,sees
the actresses behind the actors see the men.,behind,center_embedding,pl,f,4.0,pl,m,5.5,pl,m,4.5,False,True,sees
the actresses behind the actors see the princes.,behind,center_embedding,pl,f,4.0,pl,m,4.5,pl,m,4.5,False,True,sees
the actresses behind the actors admire the woman.,behind,center_embedding,pl,f,4.0,sg,f,5.0,pl,m,4.5,False,True,admires
the actresses behind the actors admire the princess.,behind,center_embedding,pl,f,4.0,sg,f,4.5,pl,m,4.5,False,True,admires
the actresses behind the actors admire the man.,behind,center_embedding,pl,f,4.0,sg,m,5.5,pl,m,4.5,False,True,admires
the actresses behind the actors admire the prince.,behind,center_embedding,pl,f,4.0,sg,m,4.5,pl,m,4.5,False,True,admires
the actresses behind the actors admire the women.,behind,center_embedding,pl,f,4.0,pl,f,5.0,pl,m,4.5,False,True,admires
the actresses behind the actors admire the princesses.,behind,center_embedding,pl,f,4.0,pl,f,4.5,pl,m,4.5,False,True,admires
the actresses behind the actors admire the men.,behind,center_embedding,pl,f,4.0,pl,m,5.5,pl,m,4.5,False,True,admires
the actresses behind the actors admire the princes.,behind,center_embedding,pl,f,4.0,pl,m,4.5,pl,m,4.5,False,True,admires
the men near the woman see the princess.,near,center_embedding,pl,m,5.5,sg,f,4.5,sg,f,5.0,True,True,sees
the men near the woman see the actress.,near,center_embedding,pl,m,5.5,sg,f,4.0,sg,f,5.0,True,True,sees
the men near the woman see the prince.,near,center_embedding,pl,m,5.5,sg,m,4.5,sg,f,5.0,True,True,sees
the men near the woman see the actor.,near,center_embedding,pl,m,5.5,sg,m,4.5,sg,f,5.0,True,True,sees
the men near the woman see the princesses.,near,center_embedding,pl,m,5.5,pl,f,4.5,sg,f,5.0,True,True,sees
the men near the woman see the actresses.,near,center_embedding,pl,m,5.5,pl,f,4.0,sg,f,5.0,True,True,sees
the men near the woman see the princes.,near,center_embedding,pl,m,5.5,pl,m,4.5,sg,f,5.0,True,True,sees
the men near the woman see the actors.,near,center_embedding,pl,m,5.5,pl,m,4.5,sg,f,5.0,True,True,sees
the men near the woman admire the princess.,near,center_embedding,pl,m,5.5,sg,f,4.5,sg,f,5.0,True,True,admires
the men near the woman admire the actress.,near,center_embedding,pl,m,5.5,sg,f,4.0,sg,f,5.0,True,True,admires
the men near the woman admire the prince.,near,center_embedding,pl,m,5.5,sg,m,4.5,sg,f,5.0,True,True,admires
the men near the woman admire the actor.,near,center_embedding,pl,m,5.5,sg,m,4.5,sg,f,5.0,True,True,admires
the men near the woman admire the princesses.,near,center_embedding,pl,m,5.5,pl,f,4.5,sg,f,5.0,True,True,admires
the men near the woman admire the actresses.,near,center_embedding,pl,m,5.5,pl,f,4.0,sg,f,5.0,True,True,admires
the men near the woman admire the princes.,near,center_embedding,pl,m,5.5,pl,m,4.5,sg,f,5.0,True,True,admires
the men near the woman admire the actors.,near,center_embedding,pl,m,5.5,pl,m,4.5,sg,f,5.0,True,True,admires
the men near the princess see the woman.,near,center_embedding,pl,m,5.5,sg,f,5.0,sg,f,4.5,True,True,sees
the men near the princess see the actress.,near,center_embedding,pl,m,5.5,sg,f,4.0,sg,f,4.5,True,True,sees
the men near the princess see the prince.,near,center_embedding,pl,m,5.5,sg,m,4.5,sg,f,4.5,True,True,sees
the men near the princess see the actor.,near,center_embedding,pl,m,5.5,sg,m,4.5,sg,f,4.5,True,True,sees
the men near the princess see the women.,near,center_embedding,pl,m,5.5,pl,f,5.0,sg,f,4.5,True,True,sees
the men near the princess see the actresses.,near,center_embedding,pl,m,5.5,pl,f,4.0,sg,f,4.5,True,True,sees
the men near the princess see the princes.,near,center_embedding,pl,m,5.5,pl,m,4.5,sg,f,4.5,True,True,sees
the men near the princess see the actors.,near,center_embedding,pl,m,5.5,pl,m,4.5,sg,f,4.5,True,True,sees
the men near the princess admire the woman.,near,center_embedding,pl,m,5.5,sg,f,5.0,sg,f,4.5,True,True,admires
the men near the princess admire the actress.,near,center_embedding,pl,m,5.5,sg,f,4.0,sg,f,4.5,True,True,admires
the men near the princess admire the prince.,near,center_embedding,pl,m,5.5,sg,m,4.5,sg,f,4.5,True,True,admires
the men near the princess admire the actor.,near,center_embedding,pl,m,5.5,sg,m,4.5,sg,f,4.5,True,True,admires
the men near the princess admire the women.,near,center_embedding,pl,m,5.5,pl,f,5.0,sg,f,4.5,True,True,admires
the men near the princess admire the actresses.,near,center_embedding,pl,m,5.5,pl,f,4.0,sg,f,4.5,True,True,admires
the men near the princess admire the princes.,near,center_embedding,pl,m,5.5,pl,m,4.5,sg,f,4.5,True,True,admires
the men near the princess admire the actors.,near,center_embedding,pl,m,5.5,pl,m,4.5,sg,f,4.5,True,True,admires
the men near the actress see the woman.,near,center_embedding,pl,m,5.5,sg,f,5.0,sg,f,4.0,True,True,sees
the men near the actress see the princess.,near,center_embedding,pl,m,5.5,sg,f,4.5,sg,f,4.0,True,True,sees
the men near the actress see the prince.,near,center_embedding,pl,m,5.5,sg,m,4.5,sg,f,4.0,True,True,sees
the men near the actress see the actor.,near,center_embedding,pl,m,5.5,sg,m,4.5,sg,f,4.0,True,True,sees
the men near the actress see the women.,near,center_embedding,pl,m,5.5,pl,f,5.0,sg,f,4.0,True,True,sees
the men near the actress see the princesses.,near,center_embedding,pl,m,5.5,pl,f,4.5,sg,f,4.0,True,True,sees
the men near the actress see the princes.,near,center_embedding,pl,m,5.5,pl,m,4.5,sg,f,4.0,True,True,sees
the men near the actress see the actors.,near,center_embedding,pl,m,5.5,pl,m,4.5,sg,f,4.0,True,True,sees
the men near the actress admire the woman.,near,center_embedding,pl,m,5.5,sg,f,5.0,sg,f,4.0,True,True,admires
the men near the actress admire the princess.,near,center_embedding,pl,m,5.5,sg,f,4.5,sg,f,4.0,True,True,admires
the men near the actress admire the prince.,near,center_embedding,pl,m,5.5,sg,m,4.5,sg,f,4.0,True,True,admires
the men near the actress admire the actor.,near,center_embedding,pl,m,5.5,sg,m,4.5,sg,f,4.0,True,True,admires
the men near the actress admire the women.,near,center_embedding,pl,m,5.5,pl,f,5.0,sg,f,4.0,True,True,admires
the men near the actress admire the princesses.,near,center_embedding,pl,m,5.5,pl,f,4.5,sg,f,4.0,True,True,admires
the men near the actress admire the princes.,near,center_embedding,pl,m,5.5,pl,m,4.5,sg,f,4.0,True,True,admires
the men near the actress admire the actors.,near,center_embedding,pl,m,5.5,pl,m,4.5,sg,f,4.0,True,True,admires
the men near the prince see the woman.,near,center_embedding,pl,m,5.5,sg,f,5.0,sg,m,4.5,True,False,sees
the men near the prince see the princess.,near,center_embedding,pl,m,5.5,sg,f,4.5,sg,m,4.5,True,False,sees
the men near the prince see the actress.,near,center_embedding,pl,m,5.5,sg,f,4.0,sg,m,4.5,True,False,sees
the men near the prince see the actor.,near,center_embedding,pl,m,5.5,sg,m,4.5,sg,m,4.5,True,False,sees
the men near the prince see the women.,near,center_embedding,pl,m,5.5,pl,f,5.0,sg,m,4.5,True,False,sees
the men near the prince see the princesses.,near,center_embedding,pl,m,5.5,pl,f,4.5,sg,m,4.5,True,False,sees
the men near the prince see the actresses.,near,center_embedding,pl,m,5.5,pl,f,4.0,sg,m,4.5,True,False,sees
the men near the prince see the actors.,near,center_embedding,pl,m,5.5,pl,m,4.5,sg,m,4.5,True,False,sees
the men near the prince admire the woman.,near,center_embedding,pl,m,5.5,sg,f,5.0,sg,m,4.5,True,False,admires
the men near the prince admire the princess.,near,center_embedding,pl,m,5.5,sg,f,4.5,sg,m,4.5,True,False,admires
the men near the prince admire the actress.,near,center_embedding,pl,m,5.5,sg,f,4.0,sg,m,4.5,True,False,admires
the men near the prince admire the actor.,near,center_embedding,pl,m,5.5,sg,m,4.5,sg,m,4.5,True,False,admires
the men near the prince admire the women.,near,center_embedding,pl,m,5.5,pl,f,5.0,sg,m,4.5,True,False,admires
the men near the prince admire the princesses.,near,center_embedding,pl,m,5.5,pl,f,4.5,sg,m,4.5,True,False,admires
the men near the prince admire the actresses.,near,center_embedding,pl,m,5.5,pl,f,4.0,sg,m,4.5,True,False,admires
the men near the prince admire the actors.,near,center_embedding,pl,m,5.5,pl,m,4.5,sg,m,4.5,True,False,admires
the men near the actor see the woman.,near,center_embedding,pl,m,5.5,sg,f,5.0,sg,m,4.5,True,False,sees
the men near the actor see the princess.,near,center_embedding,pl,m,5.5,sg,f,4.5,sg,m,4.5,True,False,sees
the men near the actor see the actress.,near,center_embedding,pl,m,5.5,sg,f,4.0,sg,m,4.5,True,False,sees
the men near the actor see the prince.,near,center_embedding,pl,m,5.5,sg,m,4.5,sg,m,4.5,True,False,sees
the men near the actor see the women.,near,center_embedding,pl,m,5.5,pl,f,5.0,sg,m,4.5,True,False,sees
the men near the actor see the princesses.,near,center_embedding,pl,m,5.5,pl,f,4.5,sg,m,4.5,True,False,sees
the men near the actor see the actresses.,near,center_embedding,pl,m,5.5,pl,f,4.0,sg,m,4.5,True,False,sees
the men near the actor see the princes.,near,center_embedding,pl,m,5.5,pl,m,4.5,sg,m,4.5,True,False,sees
the men near the actor admire the woman.,near,center_embedding,pl,m,5.5,sg,f,5.0,sg,m,4.5,True,False,admires
the men near the actor admire the princess.,near,center_embedding,pl,m,5.5,sg,f,4.5,sg,m,4.5,True,False,admires
the men near the actor admire the actress.,near,center_embedding,pl,m,5.5,sg,f,4.0,sg,m,4.5,True,False,admires
the men near the actor admire the prince.,near,center_embedding,pl,m,5.5,sg,m,4.5,sg,m,4.5,True,False,admires
the men near the actor admire the women.,near,center_embedding,pl,m,5.5,pl,f,5.0,sg,m,4.5,True,False,admires
the men near the actor admire the princesses.,near,center_embedding,pl,m,5.5,pl,f,4.5,sg,m,4.5,True,False,admires
the men near the actor admire the actresses.,near,center_embedding,pl,m,5.5,pl,f,4.0,sg,m,4.5,True,False,admires
the men near the actor admire the princes.,near,center_embedding,pl,m,5.5,pl,m,4.5,sg,m,4.5,True,False,admires
the men near the women see the princess.,near,center_embedding,pl,m,5.5,sg,f,4.5,pl,f,5.0,False,True,sees
the men near the women see the actress.,near,center_embedding,pl,m,5.5,sg,f,4.0,pl,f,5.0,False,True,sees
the men near the women see the prince.,near,center_embedding,pl,m,5.5,sg,m,4.5,pl,f,5.0,False,True,sees
the men near the women see the actor.,near,center_embedding,pl,m,5.5,sg,m,4.5,pl,f,5.0,False,True,sees
the men near the women see the princesses.,near,center_embedding,pl,m,5.5,pl,f,4.5,pl,f,5.0,False,True,sees
the men near the women see the actresses.,near,center_embedding,pl,m,5.5,pl,f,4.0,pl,f,5.0,False,True,sees
the men near the women see the princes.,near,center_embedding,pl,m,5.5,pl,m,4.5,pl,f,5.0,False,True,sees
the men near the women see the actors.,near,center_embedding,pl,m,5.5,pl,m,4.5,pl,f,5.0,False,True,sees
the men near the women admire the princess.,near,center_embedding,pl,m,5.5,sg,f,4.5,pl,f,5.0,False,True,admires
the men near the women admire the actress.,near,center_embedding,pl,m,5.5,sg,f,4.0,pl,f,5.0,False,True,admires
the men near the women admire the prince.,near,center_embedding,pl,m,5.5,sg,m,4.5,pl,f,5.0,False,True,admires
the men near the women admire the actor.,near,center_embedding,pl,m,5.5,sg,m,4.5,pl,f,5.0,False,True,admires
the men near the women admire the princesses.,near,center_embedding,pl,m,5.5,pl,f,4.5,pl,f,5.0,False,True,admires
the men near the women admire the actresses.,near,center_embedding,pl,m,5.5,pl,f,4.0,pl,f,5.0,False,True,admires
the men near the women admire the princes.,near,center_embedding,pl,m,5.5,pl,m,4.5,pl,f,5.0,False,True,admires
the men near the women admire the actors.,near,center_embedding,pl,m,5.5,pl,m,4.5,pl,f,5.0,False,True,admires
the men near the princesses see the woman.,near,center_embedding,pl,m,5.5,sg,f,5.0,pl,f,4.5,False,True,sees
the men near the princesses see the actress.,near,center_embedding,pl,m,5.5,sg,f,4.0,pl,f,4.5,False,True,sees
the men near the princesses see the prince.,near,center_embedding,pl,m,5.5,sg,m,4.5,pl,f,4.5,False,True,sees
the men near the princesses see the actor.,near,center_embedding,pl,m,5.5,sg,m,4.5,pl,f,4.5,False,True,sees
the men near the princesses see the women.,near,center_embedding,pl,m,5.5,pl,f,5.0,pl,f,4.5,False,True,sees
the men near the princesses see the actresses.,near,center_embedding,pl,m,5.5,pl,f,4.0,pl,f,4.5,False,True,sees
the men near the princesses see the princes.,near,center_embedding,pl,m,5.5,pl,m,4.5,pl,f,4.5,False,True,sees
the men near the princesses see the actors.,near,center_embedding,pl,m,5.5,pl,m,4.5,pl,f,4.5,False,True,sees
the men near the princesses admire the woman.,near,center_embedding,pl,m,5.5,sg,f,5.0,pl,f,4.5,False,True,admires
the men near the princesses admire the actress.,near,center_embedding,pl,m,5.5,sg,f,4.0,pl,f,4.5,False,True,admires
the men near the princesses admire the prince.,near,center_embedding,pl,m,5.5,sg,m,4.5,pl,f,4.5,False,True,admires
the men near the princesses admire the actor.,near,center_embedding,pl,m,5.5,sg,m,4.5,pl,f,4.5,False,True,admires
the men near the princesses admire the women.,near,center_embedding,pl,m,5.5,pl,f,5.0,pl,f,4.5,False,True,admires
the men near the princesses admire the actresses.,near,center_embedding,pl,m,5.5,pl,f,4.0,pl,f,4.5,False,True,admires
the men near the princesses admire the princes.,near,center_embedding,pl,m,5.5,pl,m,4.5,pl,f,4.5,False,True,admires
the men near the princesses admire the actors.,near,center_embedding,pl,m,5.5,pl,m,4.5,pl,f,4.5,False,True,admires
the men near the actresses see the woman.,near,center_embedding,pl,m,5.5,sg,f,5.0,pl,f,4.0,False,True,sees
the men near the actresses see the princess.,near,center_embedding,pl,m,5.5,sg,f,4.5,pl,f,4.0,False,True,sees
the men near the actresses see the prince.,near,center_embedding,pl,m,5.5,sg,m,4.5,pl,f,4.0,False,True,sees
the men near the actresses see the actor.,near,center_embedding,pl,m,5.5,sg,m,4.5,pl,f,4.0,False,True,sees
the men near the actresses see the women.,near,center_embedding,pl,m,5.5,pl,f,5.0,pl,f,4.0,False,True,sees
the men near the actresses see the princesses.,near,center_embedding,pl,m,5.5,pl,f,4.5,pl,f,4.0,False,True,sees
the men near the actresses see the princes.,near,center_embedding,pl,m,5.5,pl,m,4.5,pl,f,4.0,False,True,sees
the men near the actresses see the actors.,near,center_embedding,pl,m,5.5,pl,m,4.5,pl,f,4.0,False,True,sees
the men near the actresses admire the woman.,near,center_embedding,pl,m,5.5,sg,f,5.0,pl,f,4.0,False,True,admires
the men near the actresses admire the princess.,near,center_embedding,pl,m,5.5,sg,f,4.5,pl,f,4.0,False,True,admires
the men near the actresses admire the prince.,near,center_embedding,pl,m,5.5,sg,m,4.5,pl,f,4.0,False,True,admires
the men near the actresses admire the actor.,near,center_embedding,pl,m,5.5,sg,m,4.5,pl,f,4.0,False,True,admires
the men near the actresses admire the women.,near,center_embedding,pl,m,5.5,pl,f,5.0,pl,f,4.0,False,True,admires
the men near the actresses admire the princesses.,near,center_embedding,pl,m,5.5,pl,f,4.5,pl,f,4.0,False,True,admires
the men near the actresses admire the princes.,near,center_embedding,pl,m,5.5,pl,m,4.5,pl,f,4.0,False,True,admires
the men near the actresses admire the actors.,near,center_embedding,pl,m,5.5,pl,m,4.5,pl,f,4.0,False,True,admires
the men near the princes see the woman.,near,center_embedding,pl,m,5.5,sg,f,5.0,pl,m,4.5,False,False,sees
the men near the princes see the princess.,near,center_embedding,pl,m,5.5,sg,f,4.5,pl,m,4.5,False,False,sees
the men near the princes see the actress.,near,center_embedding,pl,m,5.5,sg,f,4.0,pl,m,4.5,False,False,sees
the men near the princes see the actor.,near,center_embedding,pl,m,5.5,sg,m,4.5,pl,m,4.5,False,False,sees
the men near the princes see the women.,near,center_embedding,pl,m,5.5,pl,f,5.0,pl,m,4.5,False,False,sees
the men near the princes see the princesses.,near,center_embedding,pl,m,5.5,pl,f,4.5,pl,m,4.5,False,False,sees
the men near the princes see the actresses.,near,center_embedding,pl,m,5.5,pl,f,4.0,pl,m,4.5,False,False,sees
the men near the princes see the actors.,near,center_embedding,pl,m,5.5,pl,m,4.5,pl,m,4.5,False,False,sees
the men near the princes admire the woman.,near,center_embedding,pl,m,5.5,sg,f,5.0,pl,m,4.5,False,False,admires
the men near the princes admire the princess.,near,center_embedding,pl,m,5.5,sg,f,4.5,pl,m,4.5,False,False,admires
the men near the princes admire the actress.,near,center_embedding,pl,m,5.5,sg,f,4.0,pl,m,4.5,False,False,admires
the men near the princes admire the actor.,near,center_embedding,pl,m,5.5,sg,m,4.5,pl,m,4.5,False,False,admires
the men near the princes admire the women.,near,center_embedding,pl,m,5.5,pl,f,5.0,pl,m,4.5,False,False,admires
the men near the princes admire the princesses.,near,center_embedding,pl,m,5.5,pl,f,4.5,pl,m,4.5,False,False,admires
the men near the princes admire the actresses.,near,center_embedding,pl,m,5.5,pl,f,4.0,pl,m,4.5,False,False,admires
the men near the princes admire the actors.,near,center_embedding,pl,m,5.5,pl,m,4.5,pl,m,4.5,False,False,admires
the men near the actors see the woman.,near,center_embedding,pl,m,5.5,sg,f,5.0,pl,m,4.5,False,False,sees
the men near the actors see the princess.,near,center_embedding,pl,m,5.5,sg,f,4.5,pl,m,4.5,False,False,sees
the men near the actors see the actress.,near,center_embedding,pl,m,5.5,sg,f,4.0,pl,m,4.5,False,False,sees
the men near the actors see the prince.,near,center_embedding,pl,m,5.5,sg,m,4.5,pl,m,4.5,False,False,sees
the men near the actors see the women.,near,center_embedding,pl,m,5.5,pl,f,5.0,pl,m,4.5,False,False,sees
the men near the actors see the princesses.,near,center_embedding,pl,m,5.5,pl,f,4.5,pl,m,4.5,False,False,sees
the men near the actors see the actresses.,near,center_embedding,pl,m,5.5,pl,f,4.0,pl,m,4.5,False,False,sees
the men near the actors see the princes.,near,center_embedding,pl,m,5.5,pl,m,4.5,pl,m,4.5,False,False,sees
the men near the actors admire the woman.,near,center_embedding,pl,m,5.5,sg,f,5.0,pl,m,4.5,False,False,admires
the men near the actors admire the princess.,near,center_embedding,pl,m,5.5,sg,f,4.5,pl,m,4.5,False,False,admires
the men near the actors admire the actress.,near,center_embedding,pl,m,5.5,sg,f,4.0,pl,m,4.5,False,False,admires
the men near the actors admire the prince.,near,center_embedding,pl,m,5.5,sg,m,4.5,pl,m,4.5,False,False,admires
the men near the actors admire the women.,near,center_embedding,pl,m,5.5,pl,f,5.0,pl,m,4.5,False,False,admires
the men near the actors admire the princesses.,near,center_embedding,pl,m,5.5,pl,f,4.5,pl,m,4.5,False,False,admires
the men near the actors admire the actresses.,near,center_embedding,pl,m,5.5,pl,f,4.0,pl,m,4.5,False,False,admires
the men near the actors admire the princes.,near,center_embedding,pl,m,5.5,pl,m,4.5,pl,m,4.5,False,False,admires
the men behind the woman see the princess.,behind,center_embedding,pl,m,5.5,sg,f,4.5,sg,f,5.0,True,True,sees
the men behind the woman see the actress.,behind,center_embedding,pl,m,5.5,sg,f,4.0,sg,f,5.0,True,True,sees
the men behind the woman see the prince.,behind,center_embedding,pl,m,5.5,sg,m,4.5,sg,f,5.0,True,True,sees
the men behind the woman see the actor.,behind,center_embedding,pl,m,5.5,sg,m,4.5,sg,f,5.0,True,True,sees
the men behind the woman see the princesses.,behind,center_embedding,pl,m,5.5,pl,f,4.5,sg,f,5.0,True,True,sees
the men behind the woman see the actresses.,behind,center_embedding,pl,m,5.5,pl,f,4.0,sg,f,5.0,True,True,sees
the men behind the woman see the princes.,behind,center_embedding,pl,m,5.5,pl,m,4.5,sg,f,5.0,True,True,sees
the men behind the woman see the actors.,behind,center_embedding,pl,m,5.5,pl,m,4.5,sg,f,5.0,True,True,sees
the men behind the woman admire the princess.,behind,center_embedding,pl,m,5.5,sg,f,4.5,sg,f,5.0,True,True,admires
the men behind the woman admire the actress.,behind,center_embedding,pl,m,5.5,sg,f,4.0,sg,f,5.0,True,True,admires
the men behind the woman admire the prince.,behind,center_embedding,pl,m,5.5,sg,m,4.5,sg,f,5.0,True,True,admires
the men behind the woman admire the actor.,behind,center_embedding,pl,m,5.5,sg,m,4.5,sg,f,5.0,True,True,admires
the men behind the woman admire the princesses.,behind,center_embedding,pl,m,5.5,pl,f,4.5,sg,f,5.0,True,True,admires
the men behind the woman admire the actresses.,behind,center_embedding,pl,m,5.5,pl,f,4.0,sg,f,5.0,True,True,admires
the men behind the woman admire the princes.,behind,center_embedding,pl,m,5.5,pl,m,4.5,sg,f,5.0,True,True,admires
the men behind the woman admire the actors.,behind,center_embedding,pl,m,5.5,pl,m,4.5,sg,f,5.0,True,True,admires
the men behind the princess see the woman.,behind,center_embedding,pl,m,5.5,sg,f,5.0,sg,f,4.5,True,True,sees
the men behind the princess see the actress.,behind,center_embedding,pl,m,5.5,sg,f,4.0,sg,f,4.5,True,True,sees
the men behind the princess see the prince.,behind,center_embedding,pl,m,5.5,sg,m,4.5,sg,f,4.5,True,True,sees
the men behind the princess see the actor.,behind,center_embedding,pl,m,5.5,sg,m,4.5,sg,f,4.5,True,True,sees
the men behind the princess see the women.,behind,center_embedding,pl,m,5.5,pl,f,5.0,sg,f,4.5,True,True,sees
the men behind the princess see the actresses.,behind,center_embedding,pl,m,5.5,pl,f,4.0,sg,f,4.5,True,True,sees
the men behind the princess see the princes.,behind,center_embedding,pl,m,5.5,pl,m,4.5,sg,f,4.5,True,True,sees
the men behind the princess see the actors.,behind,center_embedding,pl,m,5.5,pl,m,4.5,sg,f,4.5,True,True,sees
the men behind the princess admire the woman.,behind,center_embedding,pl,m,5.5,sg,f,5.0,sg,f,4.5,True,True,admires
the men behind the princess admire the actress.,behind,center_embedding,pl,m,5.5,sg,f,4.0,sg,f,4.5,True,True,admires
the men behind the princess admire the prince.,behind,center_embedding,pl,m,5.5,sg,m,4.5,sg,f,4.5,True,True,admires
the men behind the princess admire the actor.,behind,center_embedding,pl,m,5.5,sg,m,4.5,sg,f,4.5,True,True,admires
the men behind the princess admire the women.,behind,center_embedding,pl,m,5.5,pl,f,5.0,sg,f,4.5,True,True,admires
the men behind the princess admire the actresses.,behind,center_embedding,pl,m,5.5,pl,f,4.0,sg,f,4.5,True,True,admires
the men behind the princess admire the princes.,behind,center_embedding,pl,m,5.5,pl,m,4.5,sg,f,4.5,True,True,admires
the men behind the princess admire the actors.,behind,center_embedding,pl,m,5.5,pl,m,4.5,sg,f,4.5,True,True,admires
the men behind the actress see the woman.,behind,center_embedding,pl,m,5.5,sg,f,5.0,sg,f,4.0,True,True,sees
the men behind the actress see the princess.,behind,center_embedding,pl,m,5.5,sg,f,4.5,sg,f,4.0,True,True,sees
the men behind the actress see the prince.,behind,center_embedding,pl,m,5.5,sg,m,4.5,sg,f,4.0,True,True,sees
the men behind the actress see the actor.,behind,center_embedding,pl,m,5.5,sg,m,4.5,sg,f,4.0,True,True,sees
