sentence,sentence_CLAUSE,sentence_RC_attached,subj_NUM,subj_GEN,subj_ZIPF,obj_NUM,obj_GEN,obj_ZIPF,embed_NUM,embed_GEN,embed_ZIPF,intervener_NUM,intervener_GEN,verb_ZIPF
the actresses who the actor admires see the prince.,objwho,center_embedding,pl,f,4.0,sg,m,4.5,sg,m,4.5,True,True,4.5
the actresses who the actor admires see the women.,objwho,center_embedding,pl,f,4.0,pl,f,5.0,sg,m,4.5,True,True,4.5
the actresses who the actor admires see the princesses.,objwho,center_embedding,pl,f,4.0,pl,f,4.5,sg,m,4.5,True,True,4.5
the actresses who the actor admires see the men.,objwho,center_embedding,pl,f,4.0,pl,m,5.5,sg,m,4.5,True,True,4.5
the actresses who the actor admires see the princes.,objwho,center_embedding,pl,f,4.0,pl,m,4.5,sg,m,4.5,True,True,4.5
the actresses who the women see admire the princess.,objwho,center_embedding,pl,f,4.0,sg,f,4.5,pl,f,5.0,False,False,2.5
the actresses who the women see admire the man.,objwho,center_embedding,pl,f,4.0,sg,m,5.5,pl,f,5.0,False,False,2.5
the actresses who the women see admire the prince.,objwho,center_embedding,pl,f,4.0,sg,m,4.5,pl,f,5.0,False,False,2.5
the actresses who the women see admire the actor.,objwho,center_embedding,pl,f,4.0,sg,m,4.5,pl,f,5.0,False,False,2.5
the actresses who the women see admire the princesses.,objwho,center_embedding,pl,f,4.0,pl,f,4.5,pl,f,5.0,False,False,2.5
the actresses who the women see admire the men.,objwho,center_embedding,pl,f,4.0,pl,m,5.5,pl,f,5.0,False,False,2.5
the actresses who the women see admire the princes.,objwho,center_embedding,pl,f,4.0,pl,m,4.5,pl,f,5.0,False,False,2.5
the actresses who the women see admire the actors.,objwho,center_embedding,pl,f,4.0,pl,m,4.5,pl,f,5.0,False,False,2.5
the actresses who the women admire see the princess.,objwho,center_embedding,pl,f,4.0,sg,f,4.5,pl,f,5.0,False,False,4.5
the actresses who the women admire see the man.,objwho,center_embedding,pl,f,4.0,sg,m,5.5,pl,f,5.0,False,False,4.5
the actresses who the women admire see the prince.,objwho,center_embedding,pl,f,4.0,sg,m,4.5,pl,f,5.0,False,False,4.5
the actresses who the women admire see the actor.,objwho,center_embedding,pl,f,4.0,sg,m,4.5,pl,f,5.0,False,False,4.5
the actresses who the women admire see the princesses.,objwho,center_embedding,pl,f,4.0,pl,f,4.5,pl,f,5.0,False,False,4.5
the actresses who the women admire see the men.,objwho,center_embedding,pl,f,4.0,pl,m,5.5,pl,f,5.0,False,False,4.5
the actresses who the women admire see the princes.,objwho,center_embedding,pl,f,4.0,pl,m,4.5,pl,f,5.0,False,False,4.5
the actresses who the women admire see the actors.,objwho,center_embedding,pl,f,4.0,pl,m,4.5,pl,f,5.0,False,False,4.5
the actresses who the princesses see admire the woman.,objwho,center_embedding,pl,f,4.0,sg,f,5.0,pl,f,4.5,False,False,2.5
the actresses who the princesses see admire the man.,objwho,center_embedding,pl,f,4.0,sg,m,5.5,pl,f,4.5,False,False,2.5
the actresses who the princesses see admire the prince.,objwho,center_embedding,pl,f,4.0,sg,m,4.5,pl,f,4.5,False,False,2.5
the actresses who the princesses see admire the actor.,objwho,center_embedding,pl,f,4.0,sg,m,4.5,pl,f,4.5,False,False,2.5
the actresses who the princesses see admire the women.,objwho,center_embedding,pl,f,4.0,pl,f,5.0,pl,f,4.5,False,False,2.5
the actresses who the princesses see admire the men.,objwho,center_embedding,pl,f,4.0,pl,m,5.5,pl,f,4.5,False,False,2.5
the actresses who the princesses see admire the princes.,objwho,center_embedding,pl,f,4.0,pl,m,4.5,pl,f,4.5,False,False,2.5
the actresses who the princesses see admire the actors.,objwho,center_embedding,pl,f,4.0,pl,m,4.5,pl,f,4.5,False,False,2.5
the actresses who the princesses admire see the woman.,objwho,center_embedding,pl,f,4.0,sg,f,5.0,pl,f,4.5,False,False,4.5
the actresses who the princesses admire see the man.,objwho,center_embedding,pl,f,4.0,sg,m,5.5,pl,f,4.5,False,False,4.5
the actresses who the princesses admire see the prince.,objwho,center_embedding,pl,f,4.0,sg,m,4.5,pl,f,4.5,False,False,4.5
the actresses who the princesses admire see the actor.,objwho,center_embedding,pl,f,4.0,sg,m,4.5,pl,f,4.5,False,False,4.5
the actresses who the princesses admire see the women.,objwho,center_embedding,pl,f,4.0,pl,f,5.0,pl,f,4.5,False,False,4.5
the actresses who the princesses admire see the men.,objwho,center_embedding,pl,f,4.0,pl,m,5.5,pl,f,4.5,False,False,4.5
the actresses who the princesses admire see the princes.,objwho,center_embedding,pl,f,4.0,pl,m,4.5,pl,f,4.5,False,False,4.5
the actresses who the princesses admire see the actors.,objwho,center_embedding,pl,f,4.0,pl,m,4.5,pl,f,4.5,False,False,4.5
the actresses who the men see admire the woman.,objwho,center_embedding,pl,f,4.0,sg,f,5.0,pl,m,5.5,False,True,2.5
the actresses who the men see admire the princess.,objwho,center_embedding,pl,f,4.0,sg,f,4.5,pl,m,5.5,False,True,2.5
the actresses who the men see admire the prince.,objwho,center_embedding,pl,f,4.0,sg,m,4.5,pl,m,5.5,False,True,2.5
the actresses who the men see admire the actor.,objwho,center_embedding,pl,f,4.0,sg,m,4.5,pl,m,5.5,False,True,2.5
the actresses who the men see admire the women.,objwho,center_embedding,pl,f,4.0,pl,f,5.0,pl,m,5.5,False,True,2.5
the actresses who the men see admire the princesses.,objwho,center_embedding,pl,f,4.0,pl,f,4.5,pl,m,5.5,False,True,2.5
the actresses who the men see admire the princes.,objwho,center_embedding,pl,f,4.0,pl,m,4.5,pl,m,5.5,False,True,2.5
the actresses who the men see admire the actors.,objwho,center_embedding,pl,f,4.0,pl,m,4.5,pl,m,5.5,False,True,2.5
the actresses who the men admire see the woman.,objwho,center_embedding,pl,f,4.0,sg,f,5.0,pl,m,5.5,False,True,4.5
the actresses who the men admire see the princess.,objwho,center_embedding,pl,f,4.0,sg,f,4.5,pl,m,5.5,False,True,4.5
the actresses who the men admire see the prince.,objwho,center_embedding,pl,f,4.0,sg,m,4.5,pl,m,5.5,False,True,4.5
the actresses who the men admire see the actor.,objwho,center_embedding,pl,f,4.0,sg,m,4.5,pl,m,5.5,False,True,4.5
the actresses who the men admire see the women.,objwho,center_embedding,pl,f,4.0,pl,f,5.0,pl,m,5.5,False,True,4.5
the actresses who the men admire see the princesses.,objwho,center_embedding,pl,f,4.0,pl,f,4.5,pl,m,5.5,False,True,4.5
the actresses who the men admire see the princes.,objwho,center_embedding,pl,f,4.0,pl,m,4.5,pl,m,5.5,False,True,4.5
the actresses who the men admire see the actors.,objwho,center_embedding,pl,f,4.0,pl,m,4.5,pl,m,5.5,False,True,4.5
the actresses who the princes see admire the woman.,objwho,center_embedding,pl,f,4.0,sg,f,5.0,pl,m,4.5,False,True,2.5
the actresses who the princes see admire the princess.,objwho,center_embedding,pl,f,4.0,sg,f,4.5,pl,m,4.5,False,True,2.5
the actresses who the princes see admire the man.,objwho,center_embedding,pl,f,4.0,sg,m,5.5,pl,m,4.5,False,True,2.5
the actresses who the princes see admire the actor.,objwho,center_embedding,pl,f,4.0,sg,m,4.5,pl,m,4.5,False,True,2.5
the actresses who the princes see admire the women.,objwho,center_embedding,pl,f,4.0,pl,f,5.0,pl,m,4.5,False,True,2.5
the actresses who the princes see admire the princesses.,objwho,center_embedding,pl,f,4.0,pl,f,4.5,pl,m,4.5,False,True,2.5
the actresses who the princes see admire the men.,objwho,center_embedding,pl,f,4.0,pl,m,5.5,pl,m,4.5,False,True,2.5
the actresses who the princes see admire the actors.,objwho,center_embedding,pl,f,4.0,pl,m,4.5,pl,m,4.5,False,True,2.5
the actresses who the princes admire see the woman.,objwho,center_embedding,pl,f,4.0,sg,f,5.0,pl,m,4.5,False,True,4.5
the actresses who the princes admire see the princess.,objwho,center_embedding,pl,f,4.0,sg,f,4.5,pl,m,4.5,False,True,4.5
the actresses who the princes admire see the man.,objwho,center_embedding,pl,f,4.0,sg,m,5.5,pl,m,4.5,False,True,4.5
the actresses who the princes admire see the actor.,objwho,center_embedding,pl,f,4.0,sg,m,4.5,pl,m,4.5,False,True,4.5
the actresses who the princes admire see the women.,objwho,center_embedding,pl,f,4.0,pl,f,5.0,pl,m,4.5,False,True,4.5
the actresses who the princes admire see the princesses.,objwho,center_embedding,pl,f,4.0,pl,f,4.5,pl,m,4.5,False,True,4.5
the actresses who the princes admire see the men.,objwho,center_embedding,pl,f,4.0,pl,m,5.5,pl,m,4.5,False,True,4.5
the actresses who the princes admire see the actors.,objwho,center_embedding,pl,f,4.0,pl,m,4.5,pl,m,4.5,False,True,4.5
the actresses who the actors see admire the woman.,objwho,center_embedding,pl,f,4.0,sg,f,5.0,pl,m,4.5,False,True,2.5
the actresses who the actors see admire the princess.,objwho,center_embedding,pl,f,4.0,sg,f,4.5,pl,m,4.5,False,True,2.5
the actresses who the actors see admire the man.,objwho,center_embedding,pl,f,4.0,sg,m,5.5,pl,m,4.5,False,True,2.5
the actresses who the actors see admire the prince.,objwho,center_embedding,pl,f,4.0,sg,m,4.5,pl,m,4.5,False,True,2.5
the actresses who the actors see admire the women.,objwho,center_embedding,pl,f,4.0,pl,f,5.0,pl,m,4.5,False,True,2.5
the actresses who the actors see admire the princesses.,objwho,center_embedding,pl,f,4.0,pl,f,4.5,pl,m,4.5,False,True,2.5
the actresses who the actors see admire the men.,objwho,center_embedding,pl,f,4.0,pl,m,5.5,pl,m,4.5,False,True,2.5
the actresses who the actors see admire the princes.,objwho,center_embedding,pl,f,4.0,pl,m,4.5,pl,m,4.5,False,True,2.5
the actresses who the actors admire see the woman.,objwho,center_embedding,pl,f,4.0,sg,f,5.0,pl,m,4.5,False,True,4.5
the actresses who the actors admire see the princess.,objwho,center_embedding,pl,f,4.0,sg,f,4.5,pl,m,4.5,False,True,4.5
the actresses who the actors admire see the man.,objwho,center_embedding,pl,f,4.0,sg,m,5.5,pl,m,4.5,False,True,4.5
the actresses who the actors admire see the prince.,objwho,center_embedding,pl,f,4.0,sg,m,4.5,pl,m,4.5,False,True,4.5
the actresses who the actors admire see the women.,objwho,center_embedding,pl,f,4.0,pl,f,5.0,pl,m,4.5,False,True,4.5
the actresses who the actors admire see the princesses.,objwho,center_embedding,pl,f,4.0,pl,f,4.5,pl,m,4.5,False,True,4.5
the actresses who the actors admire see the men.,objwho,center_embedding,pl,f,4.0,pl,m,5.5,pl,m,4.5,False,True,4.5
the actresses who the actors admire see the princes.,objwho,center_embedding,pl,f,4.0,pl,m,4.5,pl,m,4.5,False,True,4.5
the men who see the woman admire the princess.,subjwho,center_embedding,pl,m,5.5,sg,f,4.5,sg,f,5.0,True,True,2.5
the men who see the woman admire the actress.,subjwho,center_embedding,pl,m,5.5,sg,f,4.0,sg,f,5.0,True,True,2.5
the men who see the woman admire the prince.,subjwho,center_embedding,pl,m,5.5,sg,m,4.5,sg,f,5.0,True,True,2.5
the men who see the woman admire the actor.,subjwho,center_embedding,pl,m,5.5,sg,m,4.5,sg,f,5.0,True,True,2.5
the men who see the woman admire the princesses.,subjwho,center_embedding,pl,m,5.5,pl,f,4.5,sg,f,5.0,True,True,2.5
the men who see the woman admire the actresses.,subjwho,center_embedding,pl,m,5.5,pl,f,4.0,sg,f,5.0,True,True,2.5
the men who see the woman admire the princes.,subjwho,center_embedding,pl,m,5.5,pl,m,4.5,sg,f,5.0,True,True,2.5
the men who see the woman admire the actors.,subjwho,center_embedding,pl,m,5.5,pl,m,4.5,sg,f,5.0,True,True,2.5
the men who see the princess admire the woman.,subjwho,center_embedding,pl,m,5.5,sg,f,5.0,sg,f,4.5,True,True,2.5
the men who see the princess admire the actress.,subjwho,center_embedding,pl,m,5.5,sg,f,4.0,sg,f,4.5,True,True,2.5
the men who see the princess admire the prince.,subjwho,center_embedding,pl,m,5.5,sg,m,4.5,sg,f,4.5,True,True,2.5
the men who see the princess admire the actor.,subjwho,center_embedding,pl,m,5.5,sg,m,4.5,sg,f,4.5,True,True,2.5
the men who see the princess admire the women.,subjwho,center_embedding,pl,m,5.5,pl,f,5.0,sg,f,4.5,True,True,2.5
the men who see the princess admire the actresses.,subjwho,center_embedding,pl,m,5.5,pl,f,4.0,sg,f,4.5,True,True,2.5
the men who see the princess admire the princes.,subjwho,center_embedding,pl,m,5.5,pl,m,4.5,sg,f,4.5,True,True,2.5
the men who see the princess admire the actors.,subjwho,center_embedding,pl,m,5.5,pl,m,4.5,sg,f,4.5,True,True,2.5
the men who see the actress admire the woman.,subjwho,center_embedding,pl,m,5.5,sg,f,5.0,sg,f,4.0,True,True,2.5
the men who see the actress admire the princess.,subjwho,center_embedding,pl,m,5.5,sg,f,4.5,sg,f,4.0,True,True,2.5
the men who see the actress admire the prince.,subjwho,center_embedding,pl,m,5.5,sg,m,4.5,sg,f,4.0,True,True,2.5
the men who see the actress admire the actor.,subjwho,center_embedding,pl,m,5.5,sg,m,4.5,sg,f,4.0,True,True,2.5
the men who see the actress admire the women.,subjwho,center_embedding,pl,m,5.5,pl,f,5.0,sg,f,4.0,True,True,2.5
the men who see the actress admire the princesses.,subjwho,center_embedding,pl,m,5.5,pl,f,4.5,sg,f,4.0,True,True,2.5
the men who see the actress admire the princes.,subjwho,center_embedding,pl,m,5.5,pl,m,4.5,sg,f,4.0,True,True,2.5
the men who see the actress admire the actors.,subjwho,center_embedding,pl,m,5.5,pl,m,4.5,sg,f,4.0,True,True,2.5
the men who see the prince admire the woman.,subjwho,center_embedding,pl,m,5.5,sg,f,5.0,sg,m,4.5,True,False,2.5
the men who see the prince admire the princess.,subjwho,center_embedding,pl,m,5.5,sg,f,4.5,sg,m,4.5,True,False,2.5
the men who see the prince admire the actress.,subjwho,center_embedding,pl,m,5.5,sg,f,4.0,sg,m,4.5,True,False,2.5
the men who see the prince admire the actor.,subjwho,center_embedding,pl,m,5.5,sg,m,4.5,sg,m,4.5,True,False,2.5
the men who see the prince admire the women.,subjwho,center_embedding,pl,m,5.5,pl,f,5.0,sg,m,4.5,True,False,2.5
the men who see the prince admire the princesses.,subjwho,center_embedding,pl,m,5.5,pl,f,4.5,sg,m,4.5,True,False,2.5
the men who see the prince admire the actresses.,subjwho,center_embedding,pl,m,5.5,pl,f,4.0,sg,m,4.5,True,False,2.5
the men who see the prince admire the actors.,subjwho,center_embedding,pl,m,5.5,pl,m,4.5,sg,m,4.5,True,False,2.5
the men who see the actor admire the woman.,subjwho,center_embedding,pl,m,5.5,sg,f,5.0,sg,m,4.5,True,False,2.5
the men who see the actor admire the princess.,subjwho,center_embedding,pl,m,5.5,sg,f,4.5,sg,m,4.5,True,False,2.5
the men who see the actor admire the actress.,subjwho,center_embedding,pl,m,5.5,sg,f,4.0,sg,m,4.5,True,False,2.5
the men who see the actor admire the prince.,subjwho,center_embedding,pl,m,5.5,sg,m,4.5,sg,m,4.5,True,False,2.5
the men who see the actor admire the women.,subjwho,center_embedding,pl,m,5.5,pl,f,5.0,sg,m,4.5,True,False,2.5
the men who see the actor admire the princesses.,subjwho,center_embedding,pl,m,5.5,pl,f,4.5,sg,m,4.5,True,False,2.5
the men who see the actor admire the actresses.,subjwho,center_embedding,pl,m,5.5,pl,f,4.0,sg,m,4.5,True,False,2.5
the men who see the actor admire the princes.,subjwho,center_embedding,pl,m,5.5,pl,m,4.5,sg,m,4.5,True,False,2.5
the men who see the women admire the princess.,subjwho,center_embedding,pl,m,5.5,sg,f,4.5,pl,f,5.0,False,True,2.5
the men who see the women admire the actress.,subjwho,center_embedding,pl,m,5.5,sg,f,4.0,pl,f,5.0,False,True,2.5
the men who see the women admire the prince.,subjwho,center_embedding,pl,m,5.5,sg,m,4.5,pl,f,5.0,False,True,2.5
the men who see the women admire the actor.,subjwho,center_embedding,pl,m,5.5,sg,m,4.5,pl,f,5.0,False,True,2.5
the men who see the women admire the princesses.,subjwho,center_embedding,pl,m,5.5,pl,f,4.5,pl,f,5.0,False,True,2.5
the men who see the women admire the actresses.,subjwho,center_embedding,pl,m,5.5,pl,f,4.0,pl,f,5.0,False,True,2.5
the men who see the women admire the princes.,subjwho,center_embedding,pl,m,5.5,pl,m,4.5,pl,f,5.0,False,True,2.5
the men who see the women admire the actors.,subjwho,center_embedding,pl,m,5.5,pl,m,4.5,pl,f,5.0,False,True,2.5
the men who see the princesses admire the woman.,subjwho,center_embedding,pl,m,5.5,sg,f,5.0,pl,f,4.5,False,True,2.5
the men who see the princesses admire the actress.,subjwho,center_embedding,pl,m,5.5,sg,f,4.0,pl,f,4.5,False,True,2.5
the men who see the princesses admire the prince.,subjwho,center_embedding,pl,m,5.5,sg,m,4.5,pl,f,4.5,False,True,2.5
the men who see the princesses admire the actor.,subjwho,center_embedding,pl,m,5.5,sg,m,4.5,pl,f,4.5,False,True,2.5
the men who see the princesses admire the women.,subjwho,center_embedding,pl,m,5.5,pl,f,5.0,pl,f,4.5,False,True,2.5
the men who see the princesses admire the actresses.,subjwho,center_embedding,pl,m,5.5,pl,f,4.0,pl,f,4.5,False,True,2.5
the men who see the princesses admire the princes.,subjwho,center_embedding,pl,m,5.5,pl,m,4.5,pl,f,4.5,False,True,2.5
the men who see the princesses admire the actors.,subjwho,center_embedding,pl,m,5.5,pl,m,4.5,pl,f,4.5,False,True,2.5
the men who see the actresses admire the woman.,subjwho,center_embedding,pl,m,5.5,sg,f,5.0,pl,f,4.0,False,True,2.5
the men who see the actresses admire the princess.,subjwho,center_embedding,pl,m,5.5,sg,f,4.5,pl,f,4.0,False,True,2.5
the men who see the actresses admire the prince.,subjwho,center_embedding,pl,m,5.5,sg,m,4.5,pl,f,4.0,False,True,2.5
the men who see the actresses admire the actor.,subjwho,center_embedding,pl,m,5.5,sg,m,4.5,pl,f,4.0,False,True,2.5
the men who see the actresses admire the women.,subjwho,center_embedding,pl,m,5.5,pl,f,5.0,pl,f,4.0,False,True,2.5
the men who see the actresses admire the princesses.,subjwho,center_embedding,pl,m,5.5,pl,f,4.5,pl,f,4.0,False,True,2.5
the men who see the actresses admire the princes.,subjwho,center_embedding,pl,m,5.5,pl,m,4.5,pl,f,4.0,False,True,2.5
the men who see the actresses admire the actors.,subjwho,center_embedding,pl,m,5.5,pl,m,4.5,pl,f,4.0,False,True,2.5
the men who see the princes admire the woman.,subjwho,center_embedding,pl,m,5.5,sg,f,5.0,pl,m,4.5,False,False,2.5
the men who see the princes admire the princess.,subjwho,center_embedding,pl,m,5.5,sg,f,4.5,pl,m,4.5,False,False,2.5
the men who see the princes admire the actress.,subjwho,center_embedding,pl,m,5.5,sg,f,4.0,pl,m,4.5,False,False,2.5
the men who see the princes admire the actor.,subjwho,center_embedding,pl,m,5.5,sg,m,4.5,pl,m,4.5,False,False,2.5
the men who see the princes admire the women.,subjwho,center_embedding,pl,m,5.5,pl,f,5.0,pl,m,4.5,False,False,2.5
the men who see the princes admire the princesses.,subjwho,center_embedding,pl,m,5.5,pl,f,4.5,pl,m,4.5,False,False,2.5
the men who see the princes admire the actresses.,subjwho,center_embedding,pl,m,5.5,pl,f,4.0,pl,m,4.5,False,False,2.5
the men who see the princes admire the actors.,subjwho,center_embedding,pl,m,5.5,pl,m,4.5,pl,m,4.5,False,False,2.5
the men who see the actors admire the woman.,subjwho,center_embedding,pl,m,5.5,sg,f,5.0,pl,m,4.5,False,False,2.5
the men who see the actors admire the princess.,subjwho,center_embedding,pl,m,5.5,sg,f,4.5,pl,m,4.5,False,False,2.5
the men who see the actors admire the actress.,subjwho,center_embedding,pl,m,5.5,sg,f,4.0,pl,m,4.5,False,False,2.5
the men who see the actors admire the prince.,subjwho,center_embedding,pl,m,5.5,sg,m,4.5,pl,m,4.5,False,False,2.5
the men who see the actors admire the women.,subjwho,center_embedding,pl,m,5.5,pl,f,5.0,pl,m,4.5,False,False,2.5
the men who see the actors admire the princesses.,subjwho,center_embedding,pl,m,5.5,pl,f,4.5,pl,m,4.5,False,False,2.5
the men who see the actors admire the actresses.,subjwho,center_embedding,pl,m,5.5,pl,f,4.0,pl,m,4.5,False,False,2.5
the men who see the actors admire the princes.,subjwho,center_embedding,pl,m,5.5,pl,m,4.5,pl,m,4.5,False,False,2.5
the men who admire the woman see the princess.,subjwho,center_embedding,pl,m,5.5,sg,f,4.5,sg,f,5.0,True,True,4.5
the men who admire the woman see the actress.,subjwho,center_embedding,pl,m,5.5,sg,f,4.0,sg,f,5.0,True,True,4.5
the men who admire the woman see the prince.,subjwho,center_embedding,pl,m,5.5,sg,m,4.5,sg,f,5.0,True,True,4.5
the men who admire the woman see the actor.,subjwho,center_embedding,pl,m,5.5,sg,m,4.5,sg,f,5.0,True,True,4.5
the men who admire the woman see the princesses.,subjwho,center_embedding,pl,m,5.5,pl,f,4.5,sg,f,5.0,True,True,4.5
the men who admire the woman see the actresses.,subjwho,center_embedding,pl,m,5.5,pl,f,4.0,sg,f,5.0,True,True,4.5
the men who admire the woman see the princes.,subjwho,center_embedding,pl,m,5.5,pl,m,4.5,sg,f,5.0,True,True,4.5
the men who admire the woman see the actors.,subjwho,center_embedding,pl,m,5.5,pl,m,4.5,sg,f,5.0,True,True,4.5
the men who admire the princess see the woman.,subjwho,center_embedding,pl,m,5.5,sg,f,5.0,sg,f,4.5,True,True,4.5
the men who admire the princess see the actress.,subjwho,center_embedding,pl,m,5.5,sg,f,4.0,sg,f,4.5,True,True,4.5
the men who admire the princess see the prince.,subjwho,center_embedding,pl,m,5.5,sg,m,4.5,sg,f,4.5,True,True,4.5
the men who admire the princess see the actor.,subjwho,center_embedding,pl,m,5.5,sg,m,4.5,sg,f,4.5,True,True,4.5
the men who admire the princess see the women.,subjwho,center_embedding,pl,m,5.5,pl,f,5.0,sg,f,4.5,True,True,4.5
the men who admire the princess see the actresses.,subjwho,center_embedding,pl,m,5.5,pl,f,4.0,sg,f,4.5,True,True,4.5
the men who admire the princess see the princes.,subjwho,center_embedding,pl,m,5.5,pl,m,4.5,sg,f,4.5,True,True,4.5
the men who admire the princess see the actors.,subjwho,center_embedding,pl,m,5.5,pl,m,4.5,sg,f,4.5,True,True,4.5
the men who admire the actress see the woman.,subjwho,center_embedding,pl,m,5.5,sg,f,5.0,sg,f,4.0,True,True,4.5
the men who admire the actress see the princess.,subjwho,center_embedding,pl,m,5.5,sg,f,4.5,sg,f,4.0,True,True,4.5
the men who admire the actress see the prince.,subjwho,center_embedding,pl,m,5.5,sg,m,4.5,sg,f,4.0,True,True,4.5
the men who admire the actress see the actor.,subjwho,center_embedding,pl,m,5.5,sg,m,4.5,sg,f,4.0,True,True,4.5
the men who admire the actress see the women.,subjwho,center_embedding,pl,m,5.5,pl,f,5.0,sg,f,4.0,True,True,4.5
the men who admire the actress see the princesses.,subjwho,center_embedding,pl,m,5.5,pl,f,4.5,sg,f,4.0,True,True,4.5
the men who admire the actress see the princes.,subjwho,center_embedding,pl,m,5.5,pl,m,4.5,sg,f,4.0,True,True,4.5
the men who admire the actress see the actors.,subjwho,center_embedding,pl,m,5.5,pl,m,4.5,sg,f,4.0,True,True,4.5
the men who admire the prince see the woman.,subjwho,center_embedding,pl,m,5.5,sg,f,5.0,sg,m,4.5,True,False,4.5
the men who admire the prince see the princess.,subjwho,center_embedding,pl,m,5.5,sg,f,4.5,sg,m,4.5,True,False,4.5
the men who admire the prince see the actress.,subjwho,center_embedding,pl,m,5.5,sg,f,4.0,sg,m,4.5,True,False,4.5
the men who admire the prince see the actor.,subjwho,center_embedding,pl,m,5.5,sg,m,4.5,sg,m,4.5,True,False,4.5
the men who admire the prince see the women.,subjwho,center_embedding,pl,m,5.5,pl,f,5.0,sg,m,4.5,True,False,4.5
the men who admire the prince see the princesses.,subjwho,center_embedding,pl,m,5.5,pl,f,4.5,sg,m,4.5,True,False,4.5
the men who admire the prince see the actresses.,subjwho,center_embedding,pl,m,5.5,pl,f,4.0,sg,m,4.5,True,False,4.5
the men who admire the prince see the actors.,subjwho,center_embedding,pl,m,5.5,pl,m,4.5,sg,m,4.5,True,False,4.5
the men who admire the actor see the woman.,subjwho,center_embedding,pl,m,5.5,sg,f,5.0,sg,m,4.5,True,False,4.5
the men who admire the actor see the princess.,subjwho,center_embedding,pl,m,5.5,sg,f,4.5,sg,m,4.5,True,False,4.5
the men who admire the actor see the actress.,subjwho,center_embedding,pl,m,5.5,sg,f,4.0,sg,m,4.5,True,False,4.5
the men who admire the actor see the prince.,subjwho,center_embedding,pl,m,5.5,sg,m,4.5,sg,m,4.5,True,False,4.5
the men who admire the actor see the women.,subjwho,center_embedding,pl,m,5.5,pl,f,5.0,sg,m,4.5,True,False,4.5
the men who admire the actor see the princesses.,subjwho,center_embedding,pl,m,5.5,pl,f,4.5,sg,m,4.5,True,False,4.5
the men who admire the actor see the actresses.,subjwho,center_embedding,pl,m,5.5,pl,f,4.0,sg,m,4.5,True,False,4.5
the men who admire the actor see the princes.,subjwho,center_embedding,pl,m,5.5,pl,m,4.5,sg,m,4.5,True,False,4.5
the men who admire the women see the princess.,subjwho,center_embedding,pl,m,5.5,sg,f,4.5,pl,f,5.0,False,True,4.5
the men who admire the women see the actress.,subjwho,center_embedding,pl,m,5.5,sg,f,4.0,pl,f,5.0,False,True,4.5
the men who admire the women see the prince.,subjwho,center_embedding,pl,m,5.5,sg,m,4.5,pl,f,5.0,False,True,4.5
the men who admire the women see the actor.,subjwho,center_embedding,pl,m,5.5,sg,m,4.5,pl,f,5.0,False,True,4.5
the men who admire the women see the princesses.,subjwho,center_embedding,pl,m,5.5,pl,f,4.5,pl,f,5.0,False,True,4.5
the men who admire the women see the actresses.,subjwho,center_embedding,pl,m,5.5,pl,f,4.0,pl,f,5.0,False,True,4.5
the men who admire the women see the princes.,subjwho,center_embedding,pl,m,5.5,pl,m,4.5,pl,f,5.0,False,True,4.5
the men who admire the women see the actors.,subjwho,center_embedding,pl,m,5.5,pl,m,4.5,pl,f,5.0,False,True,4.5
the men who admire the princesses see the woman.,subjwho,center_embedding,pl,m,5.5,sg,f,5.0,pl,f,4.5,False,True,4.5
the men who admire the princesses see the actress.,subjwho,center_embedding,pl,m,5.5,sg,f,4.0,pl,f,4.5,False,True,4.5
the men who admire the princesses see the prince.,subjwho,center_embedding,pl,m,5.5,sg,m,4.5,pl,f,4.5,False,True,4.5
the men who admire the princesses see the actor.,subjwho,center_embedding,pl,m,5.5,sg,m,4.5,pl,f,4.5,False,True,4.5
the men who admire the princesses see the women.,subjwho,center_embedding,pl,m,5.5,pl,f,5.0,pl,f,4.5,False,True,4.5
the men who admire the princesses see the actresses.,subjwho,center_embedding,pl,m,5.5,pl,f,4.0,pl,f,4.5,False,True,4.5
the men who admire the princesses see the princes.,subjwho,center_embedding,pl,m,5.5,pl,m,4.5,pl,f,4.5,False,True,4.5
the men who admire the princesses see the actors.,subjwho,center_embedding,pl,m,5.5,pl,m,4.5,pl,f,4.5,False,True,4.5
the men who admire the actresses see the woman.,subjwho,center_embedding,pl,m,5.5,sg,f,5.0,pl,f,4.0,False,True,4.5
the men who admire the actresses see the princess.,subjwho,center_embedding,pl,m,5.5,sg,f,4.5,pl,f,4.0,False,True,4.5
the men who admire the actresses see the prince.,subjwho,center_embedding,pl,m,5.5,sg,m,4.5,pl,f,4.0,False,True,4.5
the men who admire the actresses see the actor.,subjwho,center_embedding,pl,m,5.5,sg,m,4.5,pl,f,4.0,False,True,4.5
the men who admire the actresses see the women.,subjwho,center_embedding,pl,m,5.5,pl,f,5.0,pl,f,4.0,False,True,4.5
the men who admire the actresses see the princesses.,subjwho,center_embedding,pl,m,5.5,pl,f,4.5,pl,f,4.0,False,True,4.5
the men who admire the actresses see the princes.,subjwho,center_embedding,pl,m,5.5,pl,m,4.5,pl,f,4.0,False,True,4.5
the men who admire the actresses see the actors.,subjwho,center_embedding,pl,m,5.5,pl,m,4.5,pl,f,4.0,False,True,4.5
