sentence,sentence_GROUP,subj_type,subj_PERS,subj_NUM,subj_GEN,subj_ANIM,verb_type,verb_PERS,verb_NUM,verb_finite,has_main,has_embed,has_objrel,has_relative_clause,has_subjrel,incongruence_poss_subj_count,incongruence_poss_obj_count,incongruence_subj_obj_count,incongruence_subj_embedsubj_count,rel_type,clause_type,bound_variable,mean_zipf,sentence_length,long_range_agreement_with_attractor
the woman knows which men see the books.,embed_subjwhich_clause,which,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,,subjwhich,,5.0,9,
the woman knows which men saw the book.,embed_subjwhich_clause,which,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,,subjwhich,,5.0,9,
the woman knows which men saw the books.,embed_subjwhich_clause,which,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,,subjwhich,,5.0,9,
the woman knows which book fell.,embed_subjwhich_clause,which,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,,subjwhich,,5.0,7,
the woman knows which books fell.,embed_subjwhich_clause,which,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,,subjwhich,,5.0,7,
the woman knows who the man sees.,embed_objwho_clause,N,3.0,sg,m,True,Trans,3.0,sg,True,False,True,False,False,False,,,0.0,,,objwho,,5.0,8,
the woman knows who the man saw.,embed_objwho_clause,N,3.0,sg,m,True,Trans,3.0,sg,True,False,True,False,False,False,,,0.0,,,objwho,,5.0,8,
the woman knows who the men see.,embed_objwho_clause,N,3.0,pl,m,True,Trans,3.0,pl,True,False,True,False,False,False,,,0.0,,,objwho,,5.0,8,
the woman knows who the men saw.,embed_objwho_clause,N,3.0,pl,m,True,Trans,3.0,sg,True,False,True,False,False,False,,,0.0,,,objwho,,5.0,8,
the woman knows whom the man sees.,embed_objwho_clause,N,3.0,sg,m,True,Trans,3.0,sg,True,False,True,False,False,False,,,0.0,,,objwho,,5.0,8,
the woman knows whom the man saw.,embed_objwho_clause,N,3.0,sg,m,True,Trans,3.0,sg,True,False,True,False,False,False,,,0.0,,,objwho,,5.0,8,
the woman knows whom the men see.,embed_objwho_clause,N,3.0,pl,m,True,Trans,3.0,pl,True,False,True,False,False,False,,,0.0,,,objwho,,5.0,8,
the woman knows whom the men saw.,embed_objwho_clause,N,3.0,pl,m,True,Trans,3.0,sg,True,False,True,False,False,False,,,0.0,,,objwho,,5.0,8,
the woman knows which book the man sees.,embed_objwhich_clause,N,3.0,sg,m,True,Trans,3.0,sg,True,False,True,False,False,False,,,1.0,,,objwhich,,5.0,9,
the woman knows which book the man saw.,embed_objwhich_clause,N,3.0,sg,m,True,Trans,3.0,sg,True,False,True,False,False,False,,,1.0,,,objwhich,,5.0,9,
the woman knows which book the men see.,embed_objwhich_clause,N,3.0,pl,m,True,Trans,3.0,pl,True,False,True,False,False,False,,,2.0,,,objwhich,,5.0,9,
the woman knows which book the men saw.,embed_objwhich_clause,N,3.0,pl,m,True,Trans,3.0,sg,True,False,True,False,False,False,,,2.0,,,objwhich,,5.0,9,
the woman knows which books the man sees.,embed_objwhich_clause,N,3.0,sg,m,True,Trans,3.0,sg,True,False,True,False,False,False,,,2.0,,,objwhich,,5.0,9,
the woman knows which books the man saw.,embed_objwhich_clause,N,3.0,sg,m,True,Trans,3.0,sg,True,False,True,False,False,False,,,2.0,,,objwhich,,5.0,9,
the woman knows which books the men see.,embed_objwhich_clause,N,3.0,pl,m,True,Trans,3.0,pl,True,False,True,False,False,False,,,1.0,,,objwhich,,5.0,9,
the woman knows which books the men saw.,embed_objwhich_clause,N,3.0,pl,m,True,Trans,3.0,sg,True,False,True,False,False,False,,,1.0,,,objwhich,,5.0,9,
the man knows that the woman plays.,embed_that_clause,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,That,that,,5.0,8,
the man knows that the woman played.,embed_that_clause,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,That,that,,5.0,8,
the man knows that the woman falls.,embed_that_clause,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,That,that,,5.0,8,
the man knows that the woman fell.,embed_that_clause,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,That,that,,5.0,8,
the man knows that the woman sees the book.,embed_that_clause,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,That,that,,5.0,10,
the man knows that the woman sees the books.,embed_that_clause,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,That,that,,5.0,10,
the man knows that the woman saw the book.,embed_that_clause,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,That,that,,5.0,10,
the man knows that the woman saw the books.,embed_that_clause,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,That,that,,5.0,10,
the man knows that the women play.,embed_that_clause,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,That,that,,5.0,8,
the man knows that the women played.,embed_that_clause,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,That,that,,5.0,8,
the man knows that the women fall.,embed_that_clause,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,That,that,,5.0,8,
the man knows that the women fell.,embed_that_clause,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,That,that,,5.0,8,
the man knows that the women see the book.,embed_that_clause,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,That,that,,5.0,10,
the man knows that the women see the books.,embed_that_clause,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,That,that,,5.0,10,
the man knows that the women saw the book.,embed_that_clause,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,That,that,,5.0,10,
the man knows that the women saw the books.,embed_that_clause,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,That,that,,5.0,10,
the man knows that the book fell.,embed_that_clause,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,That,that,,5.0,8,
the man knows that the books fell.,embed_that_clause,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,That,that,,5.0,8,
the man knows whether the woman plays.,embed_whether_clause,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,Whether,whether,,5.0,8,
the man knows whether the woman played.,embed_whether_clause,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,Whether,whether,,5.0,8,
the man knows whether the woman falls.,embed_whether_clause,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,Whether,whether,,5.0,8,
the man knows whether the woman fell.,embed_whether_clause,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,Whether,whether,,5.0,8,
the man knows whether the woman sees the book.,embed_whether_clause,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,Whether,whether,,5.0,10,
the man knows whether the woman sees the books.,embed_whether_clause,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,Whether,whether,,5.0,10,
the man knows whether the woman saw the book.,embed_whether_clause,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,Whether,whether,,5.0,10,
the man knows whether the woman saw the books.,embed_whether_clause,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,Whether,whether,,5.0,10,
the man knows whether the women play.,embed_whether_clause,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,Whether,whether,,5.0,8,
the man knows whether the women played.,embed_whether_clause,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,Whether,whether,,5.0,8,
the man knows whether the women fall.,embed_whether_clause,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,Whether,whether,,5.0,8,
the man knows whether the women fell.,embed_whether_clause,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,Whether,whether,,5.0,8,
the man knows whether the women see the book.,embed_whether_clause,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,Whether,whether,,5.0,10,
the man knows whether the women see the books.,embed_whether_clause,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,Whether,whether,,5.0,10,
the man knows whether the women saw the book.,embed_whether_clause,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,Whether,whether,,5.0,10,
the man knows whether the women saw the books.,embed_whether_clause,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,Whether,whether,,5.0,10,
the man knows whether the book fell.,embed_whether_clause,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,Whether,whether,,5.0,8,
the man knows whether the books fell.,embed_whether_clause,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,Whether,whether,,5.0,8,
the man knows who plays.,embed_subjwho_clause,who,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,,,subjwho,,5.0,6,
the man knows who played.,embed_subjwho_clause,who,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,,,subjwho,,5.0,6,
the man knows who falls.,embed_subjwho_clause,who,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,,,subjwho,,5.0,6,
the man knows who fell.,embed_subjwho_clause,who,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,,,subjwho,,5.0,6,
the man knows who sees the woman.,embed_subjwho_clause,who,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,,,subjwho,,5.0,8,
the man knows who sees the women.,embed_subjwho_clause,who,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,,,subjwho,,5.0,8,
the man knows who sees the book.,embed_subjwho_clause,who,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,,,subjwho,,5.0,8,
the man knows who sees the books.,embed_subjwho_clause,who,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,,,subjwho,,5.0,8,
the man knows who saw the woman.,embed_subjwho_clause,who,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,,,subjwho,,5.0,8,
the man knows who saw the women.,embed_subjwho_clause,who,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,,,subjwho,,5.0,8,
the man knows who saw the book.,embed_subjwho_clause,who,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,,,subjwho,,5.0,8,
the man knows who saw the books.,embed_subjwho_clause,who,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,,,subjwho,,5.0,8,
the man knows which woman plays.,embed_subjwhich_clause,which,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,,subjwhich,,5.0,7,
the man knows which woman played.,embed_subjwhich_clause,which,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,,subjwhich,,5.0,7,
the man knows which woman falls.,embed_subjwhich_clause,which,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,,subjwhich,,5.0,7,
the man knows which woman fell.,embed_subjwhich_clause,which,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,,subjwhich,,5.0,7,
the man knows which woman sees the book.,embed_subjwhich_clause,which,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,,subjwhich,,5.0,9,
the man knows which woman sees the books.,embed_subjwhich_clause,which,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,,subjwhich,,5.0,9,
the man knows which woman saw the book.,embed_subjwhich_clause,which,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,,subjwhich,,5.0,9,
the man knows which woman saw the books.,embed_subjwhich_clause,which,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,,subjwhich,,5.0,9,
the man knows which women play.,embed_subjwhich_clause,which,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,,subjwhich,,5.0,7,
the man knows which women played.,embed_subjwhich_clause,which,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,,subjwhich,,5.0,7,
the man knows which women fall.,embed_subjwhich_clause,which,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,,subjwhich,,5.0,7,
the man knows which women fell.,embed_subjwhich_clause,which,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,,subjwhich,,5.0,7,
the man knows which women see the book.,embed_subjwhich_clause,which,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,,subjwhich,,5.0,9,
the man knows which women see the books.,embed_subjwhich_clause,which,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,,subjwhich,,5.0,9,
the man knows which women saw the book.,embed_subjwhich_clause,which,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,,subjwhich,,5.0,9,
the man knows which women saw the books.,embed_subjwhich_clause,which,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,,subjwhich,,5.0,9,
the man knows which book fell.,embed_subjwhich_clause,which,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,,subjwhich,,5.0,7,
the man knows which books fell.,embed_subjwhich_clause,which,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,,subjwhich,,5.0,7,
the man knows who the woman sees.,embed_objwho_clause,N,3.0,sg,f,True,Trans,3.0,sg,True,False,True,False,False,False,,,0.0,,,objwho,,4.0,8,
the man knows who the woman saw.,embed_objwho_clause,N,3.0,sg,f,True,Trans,3.0,sg,True,False,True,False,False,False,,,0.0,,,objwho,,5.0,8,
the man knows who the women see.,embed_objwho_clause,N,3.0,pl,f,True,Trans,3.0,pl,True,False,True,False,False,False,,,0.0,,,objwho,,5.0,8,
the man knows who the women saw.,embed_objwho_clause,N,3.0,pl,f,True,Trans,3.0,sg,True,False,True,False,False,False,,,0.0,,,objwho,,5.0,8,
the man knows whom the woman sees.,embed_objwho_clause,N,3.0,sg,f,True,Trans,3.0,sg,True,False,True,False,False,False,,,0.0,,,objwho,,4.0,8,
the man knows whom the woman saw.,embed_objwho_clause,N,3.0,sg,f,True,Trans,3.0,sg,True,False,True,False,False,False,,,0.0,,,objwho,,5.0,8,
the man knows whom the women see.,embed_objwho_clause,N,3.0,pl,f,True,Trans,3.0,pl,True,False,True,False,False,False,,,0.0,,,objwho,,5.0,8,
the man knows whom the women saw.,embed_objwho_clause,N,3.0,pl,f,True,Trans,3.0,sg,True,False,True,False,False,False,,,0.0,,,objwho,,5.0,8,
the man knows which book the woman sees.,embed_objwhich_clause,N,3.0,sg,f,True,Trans,3.0,sg,True,False,True,False,False,False,,,1.0,,,objwhich,,4.0,9,
the man knows which book the woman saw.,embed_objwhich_clause,N,3.0,sg,f,True,Trans,3.0,sg,True,False,True,False,False,False,,,1.0,,,objwhich,,5.0,9,
the man knows which book the women see.,embed_objwhich_clause,N,3.0,pl,f,True,Trans,3.0,pl,True,False,True,False,False,False,,,2.0,,,objwhich,,5.0,9,
the man knows which book the women saw.,embed_objwhich_clause,N,3.0,pl,f,True,Trans,3.0,sg,True,False,True,False,False,False,,,2.0,,,objwhich,,5.0,9,
the man knows which books the woman sees.,embed_objwhich_clause,N,3.0,sg,f,True,Trans,3.0,sg,True,False,True,False,False,False,,,2.0,,,objwhich,,4.0,9,
the man knows which books the woman saw.,embed_objwhich_clause,N,3.0,sg,f,True,Trans,3.0,sg,True,False,True,False,False,False,,,2.0,,,objwhich,,5.0,9,
the man knows which books the women see.,embed_objwhich_clause,N,3.0,pl,f,True,Trans,3.0,pl,True,False,True,False,False,False,,,1.0,,,objwhich,,5.0,9,
the man knows which books the women saw.,embed_objwhich_clause,N,3.0,pl,f,True,Trans,3.0,sg,True,False,True,False,False,False,,,1.0,,,objwhich,,5.0,9,
the women know that the man plays.,embed_that_clause,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,2.0,That,that,,5.0,8,
the women know that the man played.,embed_that_clause,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,2.0,That,that,,5.0,8,
the women know that the man falls.,embed_that_clause,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,2.0,That,that,,5.0,8,
the women know that the man fell.,embed_that_clause,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,2.0,That,that,,5.0,8,
the women know that the man sees the book.,embed_that_clause,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,2.0,That,that,,5.0,10,
the women know that the man sees the books.,embed_that_clause,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,2.0,That,that,,5.0,10,
the women know that the man saw the book.,embed_that_clause,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,2.0,That,that,,5.0,10,
the women know that the man saw the books.,embed_that_clause,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,2.0,That,that,,5.0,10,
the women know that the men play.,embed_that_clause,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,1.0,That,that,,5.0,8,
the women know that the men played.,embed_that_clause,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,1.0,That,that,,5.0,8,
the women know that the men fall.,embed_that_clause,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,1.0,That,that,,5.0,8,
the women know that the men fell.,embed_that_clause,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,1.0,That,that,,5.0,8,
the women know that the men see the book.,embed_that_clause,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,1.0,That,that,,5.0,10,
the women know that the men see the books.,embed_that_clause,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,1.0,That,that,,5.0,10,
the women know that the men saw the book.,embed_that_clause,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,1.0,That,that,,5.0,10,
the women know that the men saw the books.,embed_that_clause,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,1.0,That,that,,5.0,10,
the women know that the book fell.,embed_that_clause,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,2.0,That,that,,5.0,8,
the women know that the books fell.,embed_that_clause,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,1.0,That,that,,5.0,8,
the women know whether the man plays.,embed_whether_clause,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,2.0,Whether,whether,,5.0,8,
the women know whether the man played.,embed_whether_clause,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,2.0,Whether,whether,,5.0,8,
the women know whether the man falls.,embed_whether_clause,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,2.0,Whether,whether,,5.0,8,
the women know whether the man fell.,embed_whether_clause,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,2.0,Whether,whether,,5.0,8,
the women know whether the man sees the book.,embed_whether_clause,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,2.0,Whether,whether,,5.0,10,
the women know whether the man sees the books.,embed_whether_clause,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,2.0,Whether,whether,,5.0,10,
the women know whether the man saw the book.,embed_whether_clause,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,2.0,Whether,whether,,5.0,10,
the women know whether the man saw the books.,embed_whether_clause,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,2.0,Whether,whether,,5.0,10,
the women know whether the men play.,embed_whether_clause,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,1.0,Whether,whether,,5.0,8,
the women know whether the men played.,embed_whether_clause,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,1.0,Whether,whether,,5.0,8,
the women know whether the men fall.,embed_whether_clause,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,1.0,Whether,whether,,5.0,8,
the women know whether the men fell.,embed_whether_clause,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,1.0,Whether,whether,,5.0,8,
the women know whether the men see the book.,embed_whether_clause,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,1.0,Whether,whether,,5.0,10,
the women know whether the men see the books.,embed_whether_clause,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,1.0,Whether,whether,,5.0,10,
the women know whether the men saw the book.,embed_whether_clause,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,1.0,Whether,whether,,5.0,10,
the women know whether the men saw the books.,embed_whether_clause,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,1.0,Whether,whether,,5.0,10,
the women know whether the book fell.,embed_whether_clause,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,2.0,Whether,whether,,5.0,8,
the women know whether the books fell.,embed_whether_clause,N,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,1.0,Whether,whether,,5.0,8,
the women know who plays.,embed_subjwho_clause,who,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,,,subjwho,,5.0,6,
the women know who played.,embed_subjwho_clause,who,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,,,subjwho,,5.0,6,
the women know who falls.,embed_subjwho_clause,who,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,,,subjwho,,5.0,6,
the women know who fell.,embed_subjwho_clause,who,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,,,subjwho,,5.0,6,
the women know who sees the man.,embed_subjwho_clause,who,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,,,subjwho,,5.0,8,
the women know who sees the men.,embed_subjwho_clause,who,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,,,subjwho,,5.0,8,
the women know who sees the book.,embed_subjwho_clause,who,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,,,subjwho,,5.0,8,
the women know who sees the books.,embed_subjwho_clause,who,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,,,subjwho,,5.0,8,
the women know who saw the man.,embed_subjwho_clause,who,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,,,subjwho,,5.0,8,
the women know who saw the men.,embed_subjwho_clause,who,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,,,subjwho,,5.0,8,
the women know who saw the book.,embed_subjwho_clause,who,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,,,subjwho,,5.0,8,
the women know who saw the books.,embed_subjwho_clause,who,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,,,subjwho,,5.0,8,
the women know which man plays.,embed_subjwhich_clause,which,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,2.0,,subjwhich,,5.0,7,
the women know which man played.,embed_subjwhich_clause,which,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,2.0,,subjwhich,,5.0,7,
the women know which man falls.,embed_subjwhich_clause,which,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,2.0,,subjwhich,,5.0,7,
the women know which man fell.,embed_subjwhich_clause,which,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,2.0,,subjwhich,,5.0,7,
the women know which man sees the book.,embed_subjwhich_clause,which,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,2.0,,subjwhich,,5.0,9,
the women know which man sees the books.,embed_subjwhich_clause,which,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,2.0,,subjwhich,,5.0,9,
the women know which man saw the book.,embed_subjwhich_clause,which,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,2.0,,subjwhich,,5.0,9,
the women know which man saw the books.,embed_subjwhich_clause,which,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,2.0,,subjwhich,,5.0,9,
the women know which men play.,embed_subjwhich_clause,which,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,1.0,,subjwhich,,5.0,7,
the women know which men played.,embed_subjwhich_clause,which,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,1.0,,subjwhich,,5.0,7,
the women know which men fall.,embed_subjwhich_clause,which,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,1.0,,subjwhich,,5.0,7,
the women know which men fell.,embed_subjwhich_clause,which,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,1.0,,subjwhich,,5.0,7,
the women know which men see the book.,embed_subjwhich_clause,which,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,1.0,,subjwhich,,6.0,9,
the women know which men see the books.,embed_subjwhich_clause,which,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,1.0,,subjwhich,,6.0,9,
the women know which men saw the book.,embed_subjwhich_clause,which,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,1.0,,subjwhich,,5.0,9,
the women know which men saw the books.,embed_subjwhich_clause,which,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,1.0,,subjwhich,,5.0,9,
the women know which book fell.,embed_subjwhich_clause,which,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,2.0,,subjwhich,,5.0,7,
the women know which books fell.,embed_subjwhich_clause,which,3.0,pl,f,True,Matrix,,pl,True,False,True,False,False,False,,,,1.0,,subjwhich,,5.0,7,
the women know who the man sees.,embed_objwho_clause,N,3.0,sg,m,True,Trans,3.0,sg,True,False,True,False,False,False,,,0.0,,,objwho,,5.0,8,
the women know who the man saw.,embed_objwho_clause,N,3.0,sg,m,True,Trans,,pl,True,False,True,False,False,False,,,0.0,,,objwho,,5.0,8,
the women know who the men see.,embed_objwho_clause,N,3.0,pl,m,True,Trans,,pl,True,False,True,False,False,False,,,0.0,,,objwho,,5.0,8,
the women know who the men saw.,embed_objwho_clause,N,3.0,pl,m,True,Trans,,pl,True,False,True,False,False,False,,,0.0,,,objwho,,5.0,8,
the women know whom the man sees.,embed_objwho_clause,N,3.0,sg,m,True,Trans,3.0,sg,True,False,True,False,False,False,,,0.0,,,objwho,,5.0,8,
the women know whom the man saw.,embed_objwho_clause,N,3.0,sg,m,True,Trans,,pl,True,False,True,False,False,False,,,0.0,,,objwho,,5.0,8,
the women know whom the men see.,embed_objwho_clause,N,3.0,pl,m,True,Trans,,pl,True,False,True,False,False,False,,,0.0,,,objwho,,5.0,8,
the women know whom the men saw.,embed_objwho_clause,N,3.0,pl,m,True,Trans,,pl,True,False,True,False,False,False,,,0.0,,,objwho,,5.0,8,
the women know which book the man sees.,embed_objwhich_clause,N,3.0,sg,m,True,Trans,3.0,sg,True,False,True,False,False,False,,,1.0,,,objwhich,,5.0,9,
